CPUE,Steepness,RecProp,Move,DataWts,Natmort,Model,Clatest,Flatest,Fmsy,Frecent,MSY,SB0,SBF0,SBlatest,SBmsy,SBrecent,TBlatest,TBrecent,Flatest_Fmsy,Frecent_Fmsy,SBlatest_SB0,SBlatest_SBF0,SBlatest_SBmsy,SBrecent_SB0,SBrecent_SBF0,SBrecent_SBmsy
PICT,0.7,MoreR2,Half2to1,05length,HamelCope,P_h07_R2_V2_D05l_Mhac,5959.37,0.0476292,0.163166,0.047953475,11705,99893.3,101051.59,53261.1,26400.8,54952.125,134304,133652.75,0.291906402069058,0.293893795275977,0.533179902956454,0.527068401397741,2.01740477561286,0.550108215465902,0.543802675445285,2.08145681191479
PICT,0.7,MoreR2,Half2to1,05length,Estimated,P_h07_R2_V2_D05l_Mest,5970.2,0.057908,0.159195,0.0584866,9985.46,90328.1,91532.9,43944.1,24026.9,45185.5,110407,109571.75,0.363755143063538,0.367389679324099,0.486494236012935,0.480090765178422,1.82895421381868,0.500237467631889,0.49365310178089,1.88062130362219
PICT,0.7,MoreR2,Half2to1,05weight,HamelCope,P_h07_R2_V2_D05w_Mhac,5979.13,0.0444406,0.163229,0.044741925,12181.5,103975,104646.47,57377.5,27478.4,58883.7,144068,143242,0.272259218643746,0.274105244778808,0.55183938446742,0.548298475810985,2.08809464888785,0.566325559028613,0.562691699012876,2.14290861185513
PICT,0.7,MoreR2,Half2to1,05weight,Estimated,P_h07_R2_V2_D05w_Mest,5999.17,0.0605777,0.156536,0.061289825,9463.35,89124.3,90032,42457.2,23807.3,43322.6,105702,104639.75,0.386988935452548,0.391538208463229,0.476381862185734,0.471578994135418,1.78336896666149,0.486091896373941,0.481191132041941,1.81971916176971
PICT,0.7,MoreR2,Half2to1,20length,HamelCope,P_h07_R2_V2_D20l_Mhac,5964.22,0.0495404,0.163338,0.04974815,11370.9,96580.8,98023.36,50973.9,25530.9,52587.3,128939,128460.5,0.303299905716979,0.30457180815242,0.527785025595149,0.520017881451932,1.99655711314525,0.544490209234133,0.536477223388384,2.05975112510722
PICT,0.7,MoreR2,Half2to1,20length,Estimated,P_h07_R2_V2_D20l_Mest,5977.49,0.0623904,0.158407,0.062895025,9457.85,86345.2,87794.34,40618.1,23007.8,41727.4,102300,101577.975,0.393861382388405,0.397047005498494,0.470415263384647,0.462650553555047,1.76540564504212,0.483262532254254,0.475285764435384,1.81361972896148
PICT,0.7,MoreR2,Half2to1,20weight,HamelCope,P_h07_R2_V2_D20w_Mhac,5916.02,0.0562442,0.163281,0.056338875,10646.5,90484.8,92139.55,44622.3,23919.1,46441.95,113358,113299,0.344462613531274,0.345042442170246,0.493146915283009,0.484290405151751,1.8655509613656,0.513256922709671,0.504039253501889,1.94162614814103
PICT,0.7,MoreR2,Half2to1,20weight,Estimated,P_h07_R2_V2_D20w_Mest,5921.3,0.0643768,0.160533,0.064597225,9587.38,84818.2,86460.46,39010.6,22522.2,40529.55,98945.1,98748.6,0.401019105106115,0.402392187276136,0.459931948567642,0.451195841428556,1.73209544360675,0.477840251266827,0.468763987607746,1.79953778938114
PICT,0.7,MoreR2,Half2to1,Diag,HamelCope,P_h07_R2_V2_Dbas_Mhac,5961.02,0.04828,0.163227,0.048566425,11587.2,98723,99987.65,52458.1,26093.4,54121.9,132426,131833.75,0.295784398414478,0.297539163251178,0.531366550854411,0.524645793755529,2.01039726520883,0.548219766417147,0.541285848802327,2.07416051568596
PICT,0.7,MoreR2,Half2to1,Diag,Estimated,P_h07_R2_V2_Dbas_Mest,5972.68,0.0594397,0.158926,0.0599963,9794.64,88880.4,90178.19,42749,23656.1,43942.8,107497,106700.75,0.374008658117614,0.377510917030568,0.480972182843462,0.474050321923738,1.80710260778404,0.494403715554836,0.487288556135358,1.8575673927655
PICT,0.8,Diag,Diag,05length,HamelCope,P_h08_Rb_Vb_D05l_Mhac,5925.94,0.0436871,0.204668,0.04376705,14247.9,105001,106064.26,58810.7,23210.5,60739.475,146978,146277.5,0.213453495416968,0.213844128051283,0.560096570508852,0.554481783024744,2.5337972038517,0.578465681279226,0.572666749383817,2.6168964477284
PICT,0.8,Diag,Diag,05length,Estimated,P_h08_Rb_Vb_D05l_Mest,5929.23,0.0582661,0.19768,0.058591425,11131.2,88876.4,90155.22,44102.5,19899.2,45313,109959,108984,0.294749595305544,0.296395310602995,0.496222844309626,0.489184098269629,2.21629512744231,0.509842882925051,0.502610941440773,2.27712671866206
PICT,0.8,Diag,Diag,05weight,HamelCope,P_h08_Rb_Vb_D05w_Mhac,5946.5,0.0411814,0.204815,0.04125745,14751.2,108674,109201.17,62619.5,24024.3,64351.2,156004,155151.25,0.201066328149794,0.201437638844811,0.576214181865027,0.573432500768994,2.60650674525376,0.592148996080019,0.589290389471102,2.67858792972116
PICT,0.8,Diag,Diag,05weight,Estimated,P_h08_Rb_Vb_D05w_Mest,5955.69,0.0619526,0.194061,0.0623859,10387.2,86626,87664.18,41867.9,19527.1,42687.975,103531,102365.75,0.319242918463782,0.321475721551471,0.483317941495625,0.477594155332315,2.1440920566802,0.492784787477201,0.486948888360103,2.18608882015251
PICT,0.8,Diag,Diag,20length,HamelCope,P_h08_Rb_Vb_D20l_Mhac,5927.7,0.0461318,0.204836,0.0461019,13668.7,100245,101548.31,55326.9,22170.2,57132.525,138886,138355,0.225213341404831,0.225067370969947,0.551916803830615,0.54483329166187,2.49555258860994,0.569928924135867,0.562614237499373,2.57699637351039
PICT,0.8,Diag,Diag,20length,Estimated,P_h08_Rb_Vb_D20l_Mest,5931.62,0.0644786,0.196082,0.064731875,10307.6,83575.8,85063.42,39576.8,18783,40601.375,99078.5,98191.85,0.328834875205271,0.330126554196714,0.473543777026364,0.465262271373523,2.10705425118458,0.485803007569177,0.477307108037744,2.16160224671245
PICT,0.8,Diag,Diag,20weight,HamelCope,P_h08_Rb_Vb_D20w_Mhac,5877.91,0.0517965,0.204703,0.05166215,12833.4,94229.9,95750.34,49012,20837.8,51004.6,123489,123309.25,0.253032442123467,0.252376125410961,0.520132144892439,0.511872856012835,2.35207171582413,0.541278299138596,0.532683225981234,2.4476960139746
PICT,0.8,Diag,Diag,20weight,Estimated,P_h08_Rb_Vb_D20w_Mest,5875.39,0.0648579,0.19922,0.0648386,10665.5,83358.2,84977.45,39028.3,18622.2,40481.2,98343.1,97927.025,0.32555918080514,0.325462302981628,0.468199889153077,0.459278314423415,2.0957942670576,0.485629488160733,0.47637579145997,2.17381404989743
PICT,0.8,Diag,Diag,Diag,HamelCope,P_h08_Rb_Vb_Dbas_Mhac,5926.56,0.0445162,0.204728,0.044560825,14043.2,103316,104471.18,57581.9,22842,59467.175,144130,143487.5,0.21744070180923,0.217658673947872,0.557337682449959,0.551174974763375,2.52087820681201,0.575585340121569,0.569220860719674,2.60341366780492
PICT,0.8,Diag,Diag,Diag,Estimated,P_h08_Rb_Vb_Dbas_Mest,5930.02,0.0604448,0.197111,0.060750475,10820.8,86876.2,88236.52,42408.7,19477.3,43549.4,105888,104942.5,0.306653611416917,0.308204387375641,0.488150955037168,0.480625255846445,2.17733977502015,0.501281133382906,0.493553009570187,2.23590538729701
PICT,0.8,Diag,Half1to2,05length,HamelCope,P_h08_Rb_V1_D05l_Mhac,5907.8,0.0464044,0.204559,0.0465018,13541.8,99859.1,100923.74,54755.6,22085.9,56464.425,137803,136997.25,0.22685093298266,0.227327079228975,0.548328594990341,0.542544301271435,2.47921071815049,0.565440956307437,0.559476145057645,2.55658248022494
PICT,0.8,Diag,Half1to2,05length,Estimated,P_h08_Rb_V1_D05l_Mest,5910.22,0.057423,0.199255,0.057702625,11280.8,88416.6,89646.31,44260.9,19747.3,45455.775,111186,110185.25,0.288188502170585,0.289591854658603,0.500594910910395,0.493728074250909,2.24136464225489,0.514109058706171,0.507056843722848,2.30187291427182
PICT,0.8,Diag,Half1to2,05weight,HamelCope,P_h08_Rb_V1_D05w_Mhac,5928.69,0.0438056,0.204708,0.0438929,13998.9,103200,103769.6,58256.4,22826.3,59779.075,146080,145144.75,0.213990659866737,0.214417120972312,0.5645,0.561401412359689,2.5521613226848,0.579254602713178,0.576075025826446,2.61886836675239
PICT,0.8,Diag,Half1to2,05weight,Estimated,P_h08_Rb_V1_D05w_Mest,5936.37,0.0613878,0.195551,0.0617666,10477.2,85872.1,86872.02,41803.2,19313.8,42601.675,104125,102944.5,0.313922199323962,0.315859289903913,0.486807705878859,0.481204420019242,2.16442129461836,0.496106127601398,0.490395814440599,2.20576349553169
PICT,0.8,Diag,Half1to2,20length,HamelCope,P_h08_Rb_V1_D20l_Mhac,5908.95,0.0489853,0.20472,0.0489649,13006,95441.3,96722.72,51511.5,21119.9,53110.65,130246,129608.5,0.239279503712388,0.23917985541227,0.539719178175486,0.532568769778187,2.43900302558251,0.556474503176298,0.549102113753625,2.51472071363974
PICT,0.8,Diag,Half1to2,20length,Estimated,P_h08_Rb_V1_D20l_Mest,5912.45,0.063606,0.197668,0.063806025,10432.4,83029.5,84466.64,39688.9,18614.4,40696.975,100100,99191.875,0.321781977861869,0.322793901896109,0.478009623085771,0.469876628216773,2.13216112257177,0.490150789779536,0.481811221566289,2.18631677625924
PICT,0.8,Diag,Half1to2,20weight,HamelCope,P_h08_Rb_V1_D20w_Mhac,5858.07,0.0549321,0.204586,0.054797125,12240.1,89923.1,91406.21,45656.6,19897.2,47444.75,115930,115636.25,0.268503709931276,0.267843962930015,0.507729382105377,0.499491227127785,2.29462436925799,0.527614706343531,0.519053902355212,2.38449379812235
PICT,0.8,Diag,Half1to2,20weight,Estimated,P_h08_Rb_V1_D20w_Mest,5856.99,0.0633372,0.201,0.063275325,10881.4,83286.3,84837.11,39535.5,18552.6,40987.875,100377,99933.65,0.315110447761194,0.314802611940298,0.474693917246894,0.466016581658663,2.13099511658743,0.492132259447232,0.483136153506408,2.20927929239029
PICT,0.8,Diag,Half1to2,Diag,HamelCope,P_h08_Rb_V1_Dbas_Mhac,5908.19,0.0472837,0.204617,0.0473432,13351.6,98288.3,99435.84,53606.3,21742.3,55276.325,135131,134383.5,0.231083927532903,0.231374714710899,0.545398587624366,0.539104411447623,2.46553032567852,0.562389674050726,0.555899412123436,2.54234027678764
PICT,0.8,Diag,Half1to2,Diag,Estimated,P_h08_Rb_V1_Dbas_Mest,5910.97,0.0595728,0.198697,0.059829875,10963.7,86397.5,87708.2,42562.4,19321.9,43687.7,107069,106099.75,0.299817309773172,0.301111113907105,0.492634624844469,0.485272756709179,2.20280614225309,0.505659307271622,0.498102799966252,2.26104575636972
PICT,0.8,Diag,Half2to1,05length,HamelCope,P_h08_Rb_V2_D05l_Mhac,5973.74,0.0373364,0.205441,0.037412675,16326.7,119790,120639.48,70463.8,26446.4,72974.975,173732,173220.25,0.181737822537858,0.182109097015688,0.588227731864095,0.584085740422621,2.66440044769799,0.60919087569914,0.604901272784001,2.75935382509529
PICT,0.8,Diag,Half2to1,05length,Estimated,P_h08_Rb_V2_D05l_Mest,5982.73,0.0594893,0.194601,0.060002225,10918.1,90724.3,91878.04,44287.5,20425.5,45504.65,108713,107684,0.305698840190955,0.308334618013268,0.488154772205462,0.482024866877874,2.16824557538371,0.501570692747147,0.49527231969685,2.22783530390933
PICT,0.8,Diag,Half2to1,05weight,HamelCope,P_h08_Rb_V2_D05w_Mhac,5993.02,0.035182,0.20558,0.0352566,16930.4,124180,124419.03,74961.8,27419.6,77251.675,184410,183710,0.171135324447903,0.171498200214029,0.603654372684812,0.60249465053698,2.73387649710426,0.622094338862941,0.620899190421272,2.81738883864097
PICT,0.8,Diag,Half2to1,05weight,Estimated,P_h08_Rb_V2_D05w_Mest,6009.46,0.0620531,0.191442,0.062664625,10354.8,89390.7,90308.27,42868.1,20242.2,43731.275,104369,103158,0.324135247228926,0.327329556732587,0.47955883553882,0.474686316103719,2.11775893924573,0.489215041385737,0.484244410838564,2.16040129037358
PICT,0.8,Diag,Half2to1,20length,HamelCope,P_h08_Rb_V2_D20l_Mhac,5976.82,0.0395017,0.20562,0.03948735,15606.5,113970,115136.67,66214.7,25173.2,68563.35,163894,163561.25,0.192110203287618,0.19204041435658,0.580983592173379,0.575096535274123,2.63036483244085,0.601591208212688,0.595495336107949,2.72366445267189
PICT,0.8,Diag,Half2to1,20length,Estimated,P_h08_Rb_V2_D20l_Mest,5986,0.0652942,0.193138,0.06575765,10183.7,85814.6,87184.21,40078.4,19387,41122.475,98769.5,97827.5,0.338070188155619,0.340469767730845,0.467034747001093,0.459697920070618,2.06728219941198,0.479201382981451,0.471673425726975,2.12113658637231
PICT,0.8,Diag,Half2to1,20weight,HamelCope,P_h08_Rb_V2_D20w_Mhac,5930.58,0.0443277,0.205496,0.04424505,14600.2,106751,108142.29,58774.9,23574.6,61298.25,145865,145886.5,0.21571076809281,0.215308570483124,0.550579385673202,0.543495981081962,2.49314516471117,0.574217103352662,0.566829590902874,2.60018197551602
PICT,0.8,Diag,Half2to1,20weight,Estimated,P_h08_Rb_V2_D20w_Mest,5929.5,0.0673327,0.19564,0.067543625,10327.4,84501.6,86006.57,38530,19000.9,39949.8,95578.8,95093.575,0.344166325904723,0.345244454099366,0.455967697653062,0.447989031535614,2.02779868322027,0.472769746371666,0.46449707272363,2.10252145950981
PICT,0.8,Diag,Half2to1,Diag,HamelCope,P_h08_Rb_V2_Dbas_Mhac,5974.81,0.0380713,0.205504,0.0381185,16071.6,117725,118694.58,68962.2,25994.6,71415.875,170262,169812,0.185258194487699,0.185487873715353,0.585790613718412,0.581005467983458,2.65294330360921,0.60663304310894,0.601677641894011,2.74733502342794
PICT,0.8,Diag,Half2to1,Diag,Estimated,P_h08_Rb_V2_Dbas_Mest,5983.86,0.0614615,0.194104,0.0619608,10651.1,88928,90165.32,42766.5,20044.7,43920.925,105122,104123,0.31664210938466,0.319214441742571,0.480911523929471,0.474312074753353,2.13355650121977,0.493893093288953,0.487115500726887,2.19114903191367
PICT,0.8,MoreR2,Diag,05length,HamelCope,P_h08_R2_Vb_D05l_Mhac,5891.73,0.0551722,0.205763,0.055644525,11904.1,87585.1,88678.8,44631.7,19289.8,45897.9,114717,113756.25,0.268134698658165,0.270430179381133,0.509580967538999,0.503296165487129,2.31374612489502,0.524037764414267,0.517574662715328,2.37938703356178
PICT,0.8,MoreR2,Diag,05length,Estimated,P_h08_R2_Vb_D05l_Mest,5895.05,0.0602476,0.203256,0.060851525,11063.8,83740.2,84901.28,40902.9,18524.2,41992.575,105009,103986.75,0.296412406029834,0.299383659030976,0.48844999176023,0.481770121722547,2.20807916131331,0.501462559200957,0.494604733874448,2.26690356398657
PICT,0.8,MoreR2,Diag,05weight,HamelCope,P_h08_R2_Vb_D05w_Mhac,5915.06,0.051409,0.205859,0.051833125,12381.7,91126.1,91794.61,48254.2,20067.3,49355.4,123282,122184.5,0.249729183567393,0.251789452975095,0.529532153795674,0.525675745013787,2.40461845888585,0.541616507235578,0.537672092075994,2.45949380335172
PICT,0.8,MoreR2,Diag,05weight,Estimated,P_h08_R2_Vb_D05w_Mest,5925.48,0.0635341,0.199401,0.064279075,10374.9,82166.9,83084.58,39233.2,18298.4,39953.75,99727.7,98511.6,0.318624781219753,0.32236084573297,0.47748180836809,0.472207959647867,2.14407817076903,0.486251154662036,0.480880447370619,2.18345593057316
PICT,0.8,MoreR2,Diag,20length,HamelCope,P_h08_R2_Vb_D20l_Mhac,5895.34,0.0572505,0.205959,0.057589725,11600.1,84939.8,86200.77,42793.6,18714.2,44000.725,110383,109579.5,0.27797037274409,0.279617423856204,0.503810934332315,0.496441041071907,2.28669138942621,0.518022470031717,0.510444686282965,2.35119454745594
PICT,0.8,MoreR2,Diag,20length,Estimated,P_h08_R2_Vb_D20l_Mest,5900.65,0.0654303,0.201939,0.065968775,10398.3,79679.6,81022.85,37485.3,17679.5,38438.4,96512.3,95601.1,0.324010220908294,0.326676743967238,0.470450403867489,0.462650968214522,2.12026923838344,0.482412060301508,0.474414316455173,2.17417913402528
PICT,0.8,MoreR2,Diag,20weight,HamelCope,P_h08_R2_Vb_D20w_Mhac,5840.55,0.0649159,0.205879,0.06513375,10905.8,79895.5,81371.17,37415.2,17603.6,38828.95,97121.1,96703.1,0.3153109350638,0.316369080867888,0.468301719120601,0.459809045390401,2.12542888954532,0.485996708200086,0.477183135009611,2.20573916698857
PICT,0.8,MoreR2,Diag,20weight,Estimated,P_h08_R2_Vb_D20w_Mest,5841.01,0.0667992,0.205068,0.06704775,10660.6,78814.7,80306.75,36355.9,17390.4,37714.2,94357.8,93918.575,0.325741705190473,0.326953742173328,0.461283237771634,0.452712879054376,2.09057295979391,0.478517332426565,0.469626774835241,2.16867927132211
PICT,0.8,MoreR2,Diag,Diag,HamelCope,P_h08_R2_Vb_Dbas_Mhac,5892.94,0.0558816,0.205833,0.056310675,11796.9,86650.8,87807.89,43985.7,19086.4,45231.175,113198,112291.25,0.27148999431578,0.273574572590401,0.507620241244166,0.500931066672938,2.30455717159863,0.521993738084357,0.515115156508145,2.36981175077542
PICT,0.8,MoreR2,Diag,Diag,Estimated,P_h08_R2_Vb_Dbas_Mest,5896.95,0.0620336,0.2028,0.062619,10820.3,82248.3,83479.54,39659,18213.3,40698.925,101919,100934.975,0.305885601577909,0.308772189349112,0.482186257953052,0.475074491306493,2.17747470255253,0.494829984327944,0.487531735321014,2.23457171407708
PICT,0.8,MoreR2,Half1to2,05length,HamelCope,P_h08_R2_V1_D05l_Mhac,5877.19,0.0576782,0.205745,0.05820105,11488.9,84562.9,85651.06,42259.1,18629.2,43390.375,109353,108324,0.280338282825828,0.282879535347153,0.499735699698095,0.493386771862485,2.26843342709295,0.513113611288165,0.50659472282071,2.32915933051339
PICT,0.8,MoreR2,Half1to2,05length,Estimated,P_h08_R2_V1_D05l_Mest,5878.27,0.0593801,0.204906,0.059947375,11214.4,83330.3,84441.16,41058.1,18384.7,42132.675,106204,105155.5,0.289791904580637,0.292560369144876,0.492715134830908,0.486233254019722,2.23327549538475,0.505610504222354,0.498958979246614,2.29172491256316
PICT,0.8,MoreR2,Half1to2,05weight,HamelCope,P_h08_R2_V1_D05w_Mhac,5900.72,0.0538049,0.205843,0.054267275,11934.7,87874.5,88565.85,45671.1,19356.1,46645.125,117404,116255.75,0.261388048172636,0.263634298956,0.519730979977126,0.515673930753219,2.35951973796374,0.530815253571855,0.526671679885644,2.40984108368938
PICT,0.8,MoreR2,Half1to2,05weight,Estimated,P_h08_R2_V1_D05w_Mest,5908.45,0.0631816,0.200864,0.063891175,10438.9,81343.2,82225.33,39037.5,18073.7,39732.725,99961.5,98728.15,0.314549147682014,0.318081761789071,0.47991104357832,0.474762460667534,2.15990638330834,0.488457855112658,0.483217580276054,2.19837249705373
PICT,0.8,MoreR2,Half1to2,20length,HamelCope,P_h08_R2_V1_D20l_Mhac,5880.55,0.0598184,0.205941,0.06020055,11205.9,82086.8,83329.23,40538.4,18090.7,41617.25,105278,104405.25,0.290463773605062,0.292319402158871,0.493847975557581,0.486484754509312,2.24084197958067,0.506990770745114,0.499431592011591,2.30047759345962
PICT,0.8,MoreR2,Half1to2,20length,Estimated,P_h08_R2_V1_D20l_Mest,5883.63,0.0648188,0.203491,0.06532325,10493.8,79032.9,80326.5,37435.1,17493,38365.8,97113.3,96177.9,0.318533989218196,0.321012968632519,0.473664764927011,0.466036737564814,2.14000457325787,0.485440873357804,0.47762320031372,2.19320871205625
PICT,0.8,MoreR2,Half1to2,20weight,HamelCope,P_h08_R2_V1_D20w_Mhac,5825.09,0.0677668,0.205861,0.068023075,10554.7,77350.6,78792.82,35447.9,17048.1,36732.45,92697.7,92201.175,0.32918716998363,0.330432063382574,0.458275695340437,0.449887438982384,2.07928742792452,0.474882547775971,0.466190320387061,2.15463600049272
PICT,0.8,MoreR2,Half1to2,20weight,Estimated,P_h08_R2_V1_D20w_Mest,5824.53,0.0653573,0.206898,0.06557395,10863.2,78687.7,80108.48,36761.1,17310.8,38114.375,96147.5,95677,0.315891405426829,0.316938539763555,0.467177208127827,0.458891493135309,2.12359336368048,0.484375258140726,0.475784523685882,2.20176854911385
PICT,0.8,MoreR2,Half1to2,Diag,HamelCope,P_h08_R2_V1_Dbas_Mhac,5878.32,0.0584073,0.205816,0.05888435,11389.4,83690,84836.77,41655.8,18439.3,42768.725,107929,106953,0.283784059548334,0.286101906557313,0.497739275899152,0.491011150000171,2.25907707993254,0.511037459672601,0.504129577304747,2.31943322143465
PICT,0.8,MoreR2,Half1to2,Diag,Estimated,P_h08_R2_V1_Dbas_Mest,5880.09,0.0612486,0.204418,0.06179825,10950.7,81750.3,82931.6,39739.2,18056.3,40761.325,102897,101888.075,0.299624299230009,0.302313152462112,0.486104638148117,0.479180433031558,2.20084956497178,0.498607650369479,0.491505348986394,2.25745723099417
PICT,0.8,MoreR2,Half2to1,05length,HamelCope,P_h08_R2_V2_D05l_Mhac,5940.55,0.0479361,0.206358,0.04834105,13361.2,97860.4,98736.35,52711.3,21535.7,54368.55,133398,132525,0.232295816009072,0.234258182382074,0.538637692059301,0.533859110651751,2.44762417752848,0.555572529848642,0.550643709231706,2.52457779408146
PICT,0.8,MoreR2,Half2to1,05length,Estimated,P_h08_R2_V2_D05l_Mest,5952.06,0.0617748,0.199328,0.0625715,10803.6,85662.7,86700.63,41031.7,19082.5,42130.575,103424,102351.25,0.309915315459945,0.313912245143683,0.478991439681448,0.473257230080104,2.15022664745185,0.491819368289816,0.485931590116473,2.20781213153413
PICT,0.8,MoreR2,Half2to1,05weight,HamelCope,P_h08_R2_V2_D05w_Mhac,5962.34,0.044648,0.206448,0.045013125,13928.4,102047,102454.87,56933.3,22455.9,58413.975,143371,142340.75,0.216267534681857,0.218036139851197,0.557912530500652,0.55569149616802,2.53533815166615,0.572422266210668,0.570143469022019,2.60127516599201
PICT,0.8,MoreR2,Half2to1,05weight,Estimated,P_h08_R2_V2_D05w_Mest,5982.07,0.0634794,0.196153,0.06438295,10350.9,85214.1,86004.45,40396,19085.4,41170,100833,99574.575,0.323621866604131,0.328228219808007,0.474053002965472,0.469696626162949,2.11659174028315,0.48313600683455,0.47869616048937,2.15714630031333
PICT,0.8,MoreR2,Half2to1,20length,HamelCope,P_h08_R2_V2_D20l_Mhac,5945.13,0.0497631,0.206559,0.050055675,12994.9,94736.9,95834.47,50553,20855.5,52134.375,128328,127625.5,0.240914702336863,0.242331125731631,0.533614673902144,0.527503308569453,2.42396490134497,0.550306955367972,0.544004417199782,2.49979022320251
PICT,0.8,MoreR2,Half2to1,20length,Estimated,P_h08_R2_V2_D20l_Mest,5958.42,0.066249,0.198244,0.06698315,10259.5,82148.4,83376.36,38096.7,18346.6,39078.275,96274.8,95313.975,0.334179092431549,0.337882357095297,0.463754619688271,0.456924480752098,2.07649918786042,0.475703422099517,0.468697302208924,2.1300009266022
PICT,0.8,MoreR2,Half2to1,20weight,HamelCope,P_h08_R2_V2_D20w_Mhac,5894.69,0.0562457,0.206482,0.05646645,12186.9,88893.8,90202.08,44421.4,19568.8,46200.475,113325,113002.25,0.272400015497719,0.273469115951996,0.499713140848968,0.492465362217811,2.27001144679285,0.519726628853756,0.512188577026162,2.36092529945628
PICT,0.8,MoreR2,Half2to1,20weight,Estimated,P_h08_R2_V2_D20w_Mest,5899.7,0.0698211,0.20047,0.0703097,10254.5,80026.5,81419.41,35782.7,17803.4,37109.075,91134.1,90633.1,0.348287025490098,0.350724297899935,0.447135636320469,0.439486112709488,2.00988013525506,0.463709833617614,0.455776761339833,2.08438135412337
PICT,0.8,MoreR2,Half2to1,Diag,HamelCope,P_h08_R2_V2_Dbas_Mhac,5942.1,0.0485586,0.20643,0.048927075,13232.3,96758.7,97717.82,51953.9,21295.8,53584.525,131624,130809.25,0.235230344426682,0.237015332073826,0.536942931229957,0.531672728679375,2.43963128879873,0.553795420980232,0.54835980786309,2.51620155147963
PICT,0.8,MoreR2,Half2to1,Diag,Estimated,P_h08_R2_V2_Dbas_Mest,5954.21,0.0632996,0.198961,0.064077925,10608.2,84392.6,85503.02,39982.7,18816.1,41039.65,100872,99837.825,0.318150793371565,0.322062740939179,0.473770212080206,0.467617401116358,2.12491961671122,0.486294414439181,0.479978952790206,2.18109225609983
PICT,0.9,Diag,Diag,05length,HamelCope,P_h09_Rb_Vb_D05l_Mhac,5911.74,0.0438984,0.269146,0.04403295,16328.6,103534,104329.47,58353,17332.5,60251.25,146224,145339.75,0.163102554004146,0.163602468548669,0.563611953561149,0.559314640436686,3.36668109043704,0.581946510325111,0.577509403622965,3.4762007788836
PICT,0.9,Diag,Diag,05length,Estimated,P_h09_Rb_Vb_D05l_Mest,5912.75,0.0611797,0.257262,0.061649075,12193.5,85241.2,86363.08,41837.5,14619.1,42933.975,104632,103470,0.237810869852524,0.239635371722213,0.490813127924056,0.484437331322598,2.86183828005828,0.503676332571573,0.497133439428052,2.93684118721399
PICT,0.9,Diag,Diag,05weight,HamelCope,P_h09_Rb_Vb_D05w_Mhac,5933.76,0.0413195,0.269372,0.04143905,16926.4,107305,107587.41,62265.5,17966.1,63975.225,155455,154435.75,0.153391963529988,0.153835773577061,0.580266529984623,0.578743367834582,3.46572155336996,0.596199850892316,0.594634864804348,3.56088550102693
PICT,0.9,Diag,Diag,05weight,Estimated,P_h09_Rb_Vb_D05w_Mest,5940.51,0.0640278,0.252508,0.06458685,11488.3,83739,84648.2,40395,14504.8,41147.275,100127,98812.225,0.253567411725569,0.255781400985315,0.482391717121055,0.47721038368211,2.78494015774089,0.491375285112074,0.486097459839666,2.83680402349567
PICT,0.9,Diag,Diag,20length,HamelCope,P_h09_Rb_Vb_D20l_Mhac,5913.24,0.0462701,0.269292,0.046299525,15679.9,98957.4,99949.04,55003.4,16581.7,56781.25,138437,137721.75,0.171821294357055,0.171930562363531,0.555829073924739,0.550314440238746,3.31711465048819,0.573794885475973,0.568102004781637,3.42433224578903
PICT,0.9,Diag,Diag,20length,Estimated,P_h09_Rb_Vb_D20l_Mest,5914.2,0.0672907,0.254898,0.0677001,11326.2,80456.9,81748.78,37771.2,13883.2,38700.225,94861.5,93789.725,0.263990694316942,0.265596826966081,0.46945880340903,0.462039922797625,2.72064077446122,0.481005668873645,0.47340431257812,2.78755798375014
PICT,0.9,Diag,Diag,20weight,HamelCope,P_h09_Rb_Vb_D20w_Mhac,5862.21,0.0517513,0.26909,0.051704825,14748.2,93179,94383.14,48891.6,15611.4,50850.25,123568,123171,0.192319669998885,0.192146958266751,0.524706210626858,0.51801200934828,3.13178830854376,0.545726504899173,0.538764126728566,3.25725111136733
PICT,0.9,Diag,Diag,20weight,Estimated,P_h09_Rb_Vb_D20w_Mest,5855.54,0.0688514,0.258753,0.0690113,11585.8,79629.3,81041.77,36573.9,13628.4,37874.125,92527.6,91868.125,0.266089282056633,0.266707245906328,0.459302040831704,0.451296905287236,2.68365325350004,0.475630515400738,0.467340792285262,2.77905880367468
PICT,0.9,Diag,Diag,Diag,HamelCope,P_h09_Rb_Vb_Dbas_Mhac,5912.26,0.0447032,0.2692,0.044803975,16099.6,101915,102785.44,57172.1,17066.8,59027.9,143485,142658.25,0.166059435364042,0.166433785289747,0.560978266202227,0.556227613560831,3.34990156326904,0.579187558259334,0.574282699962174,3.45863899500785
PICT,0.9,Diag,Diag,Diag,Estimated,P_h09_Rb_Vb_Dbas_Mest,5913.19,0.0633206,0.256422,0.063774425,11868.5,83445.8,84634.44,40322.7,14342.1,41356.625,100993,99861.65,0.246939030192417,0.248708866633908,0.483220245956058,0.476433707129154,2.81149204091451,0.495610623901982,0.488650069640681,2.88358225085587
